"","url","name","city","checkInDate","checkOutDate","price_2017.04.15","totalPrice_2017.04.15","price_2017-04-16","totalPrice_2017-04-16"
"467","/rooms/14783511?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","北京西站南广场东400米 地铁7号线湾子站旁 高层电梯房 次卧","Beijing--China","5/1/17","5/2/17",192,216,"192","216"
"468","/rooms/18081217?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯/使馆区/东直门/燕莎/投影一居室","Beijing--China","5/1/17","5/2/17",496,560,"544","608"
"469","/rooms/15720890?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【荣府·老宅·四合院】榻榻米标准房&步行1分钟到南锣鼓巷、后海、鼓楼","Beijing--China","5/1/17","5/2/17",697,785,NA,"785"
"470","/rooms/16061032?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Hutong courtyard 1 (breakfast Aircleaner Gym)","Beijing--China","5/1/17","5/2/17",697,785,NA,"785"
"471","/rooms/522237?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Quadrangle Courtyard ( Siheyuan)","Beijing--China","5/1/17","5/2/17",641,721,"640","720"
"472","/rooms/10417144?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Wehome of seasons park in beijing","Beijing--China","5/1/17","5/2/17",480,536,"480","536"
"473","/rooms/15424719?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","东直门,紧邻地铁,娱乐设施齐全的聚会空间","Beijing--China","5/1/17","5/2/17",1769,1985,"1769","1985"
"474","/rooms/13499060?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","紧邻雍和宫 国子监,地坛,簋街,歌华大厦 轻奢精品公寓 含沙发的房间","Beijing--China","5/1/17","5/2/17",368,464,"368","464"
"475","/rooms/13582058?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Linda's cozy sunny studio (独立公寓可月租)","Beijing--China","5/1/17","5/2/17",496,560,"496","560"
"476","/rooms/16007620?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【可月租】925国贸和乔丽致酒店精品LOFT","Beijing--China","5/1/17","5/2/17",857,961,"857","961"
"477","/rooms/14937907?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","High Quality Decoration with 2 Bedrooms","Beijing--China","5/1/17","5/2/17",480,704,"480","704"
"478","/rooms/8113433?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Cozy room #1 with facilities near","Beijing--China","5/1/17","5/2/17",128,144,"152","168"
"479","/rooms/12997080?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯温暖木棉风茉莉小屋:冬日暖阳","Beijing--China","5/1/17","5/2/17",224,312,"224","312"
"480","/rooms/11536004?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Living in the Nanluoguxiang-南锣鼓巷的胡同生活","Beijing--China","5/1/17","5/2/17",384,432,"384","432"
"481","/rooms/13335258?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","美宅[月宿]-国贸双井周围 *A Melody to the Moon* –AroundGuomao","Beijing--China","5/1/17","5/2/17",328,368,NA,"368"
"482","/rooms/14633857?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Modern, Quiet, Relaxing Apt near CBD 有山有水有吊桥 ;)","Beijing--China","5/1/17","5/2/17",336,376,"336","376"
"483","/rooms/8932932?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Seasons Park - Studio Apartment","Beijing--China","5/1/17","5/2/17",464,520,"464","520"
"484","/rooms/4498118?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","国奥村西,临鸟巢水立方306医院北 窝心小家","Beijing--China","5/1/17","5/2/17",112,128,"112","128"
"485","/rooms/7207262?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯优衣库,对面soho门口地铁,走路去工体^_^","Beijing--China","5/1/17","5/2/17",352,392,"352","392"
"486","/rooms/15413078?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","临近地铁14号线恒通商务园798艺术区70平米大一居","Beijing--China","5/1/17","5/2/17",NA,NA,"512","576"
"487","/rooms/16127618?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","东四•晓筑•三条 独立卫浴客房,张自忠路地铁旁带露台四合院,近故宫后海南锣鼓巷雍和宫","Beijing--China","5/1/17","5/2/17",536,NA,"536",NA
"488","/rooms/13585353?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","LOFT in hutong. Mins from subway","Beijing--China","5/1/17","5/2/17",464,608,NA,"608"
"489","/rooms/16696810?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","5#【地铁口300米】东直门全新装修,两居中次卧,簋街三里屯工体可步行","Beijing--China","5/1/17","5/2/17",344,440,"344","440"
"490","/rooms/10089809?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","胡同民宿 | 四合院儿","Beijing--China","5/1/17","5/2/17",208,232,"208","232"
"491","/rooms/17473877?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Beijing紧邻儿研所 1/2号线建国门地铁日坛秀水街金宝街整套两居室服装设计师的家","Beijing--China","5/1/17","5/2/17",649,833,"648","832"
"492","/rooms/15288503?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","#Sparrow#oriental style flat, 5mins to subway 5&6","Beijing--China","5/1/17","5/2/17",665,745,"665","745"
"493","/rooms/15028047?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","阳光大卧室/紧邻望京soho/798/阿里巴巴/Sunny cozy room","Beijing--China","5/1/17","5/2/17",344,440,NA,"440"
"494","/rooms/7339362?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","ARTbnb 6 - Hutong Courtyard LOFT","Beijing--China","5/1/17","5/2/17",456,584,"456","584"
"495","/rooms/15775833?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","《国贸&大望路》CBD 蓝堡国际公寓 17层舒适沙发","Beijing--China","5/1/17","5/2/17",112,176,"112","176"
"496","/rooms/11497131?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","位于鼓楼/后海/南锣鼓巷,鼓楼大街地铁站(2、8号线,二环)旁,干净舒适的主卧","Beijing--China","5/1/17","5/2/17",264,296,NA,"296"
"497","/rooms/9452138?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","wehome of seasons park in beijing","Beijing--China","5/1/17","5/2/17",464,520,"464","520"
"498","/rooms/7541537?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Nice house near CBD,1bdr,双井地铁时代国际一居","Beijing--China","5/1/17","5/2/17",456,576,"456","576"
"499","/rooms/17469490?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯工体旁,距离团结湖地铁站46米,免费停车!三里屯大屏投影家庭影院","Beijing--China","5/1/17","5/2/17",689,769,NA,NA
"500","/rooms/17436985?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","*Secret Garden*SwingStudio""秘密花园""秋千吊椅双桥站近传媒一居室","Beijing--China","5/1/17","5/2/17",328,368,NA,NA
"501","/rooms/13585223?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","TOP! CozY hutong room","Beijing--China","5/1/17","5/2/17",264,384,NA,"384"
"502","/rooms/7888997?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Lovely Loft Room. Close to Subway","Beijing--China","5/1/17","5/2/17",408,528,NA,"528"
"503","/rooms/13908919?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【特价】近雍和宫混搭胡同小院 Mixture! A stylish house in Hutong!","Beijing--China","5/1/17","5/2/17",352,456,NA,"456"
"504","/rooms/18081217?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯/使馆区/东直门/燕莎/投影一居室","Beijing--China","5/1/17","5/2/17",496,560,NA,"608"
"505","/rooms/4857138?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","A Place You Can Call It Home","Beijing--China","5/1/17","5/2/17",256,288,"256","288"
"506","/rooms/16061032?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Hutong courtyard 1 (breakfast Aircleaner Gym)","Beijing--China","5/1/17","5/2/17",697,785,NA,"785"
"507","/rooms/13283123?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Whitescape Hutong Courtyard - 胡同保护区四合院 - Fashion","Beijing--China","5/1/17","5/2/17",657,825,NA,"825"
"508","/rooms/10417144?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Wehome of seasons park in beijing","Beijing--China","5/1/17","5/2/17",480,536,NA,"536"
"509","/rooms/14294360?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","市中心的温馨居室,步行可至天安门等文化景点,楼下就是地铁站","Beijing--China","5/1/17","5/2/17",232,264,NA,"264"
"510","/rooms/13499060?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","紧邻雍和宫 国子监,地坛,簋街,歌华大厦 轻奢精品公寓 含沙发的房间","Beijing--China","5/1/17","5/2/17",368,464,"368","464"
"511","/rooms/16172501?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Hutong胡同里的冬日温暖折扣4人间,近鼓楼,后海南锣鼓巷,天安门","Beijing--China","5/1/17","5/2/17",176,264,NA,"264"
"512","/rooms/16007620?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【可月租】925国贸和乔丽致酒店精品LOFT","Beijing--China","5/1/17","5/2/17",857,961,NA,"961"
"513","/rooms/537675?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Quadrangle Courtyard ( Siheyuan)","Beijing--China","5/1/17","5/2/17",641,721,NA,NA
"514","/rooms/8113433?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Cozy room #1 with facilities near","Beijing--China","5/1/17","5/2/17",128,144,NA,"168"
"515","/rooms/14731459?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","近北京西站,整套出租,独立厨卫,双大床房","Beijing--China","5/1/17","5/2/17",304,344,NA,"344"
"516","/rooms/11536004?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Living in the Nanluoguxiang-南锣鼓巷的胡同生活","Beijing--China","5/1/17","5/2/17",384,432,"384","432"
"517","/rooms/13717644?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【特价】Beijing四合院,复式loft 紧邻故宫 天安门 王府井(青花小筑 2居室 )","Beijing--China","5/1/17","5/2/17",929,1153,NA,"1153"
"518","/rooms/14633857?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Modern, Quiet, Relaxing Apt near CBD 有山有水有吊桥 ;)","Beijing--China","5/1/17","5/2/17",336,376,"336","376"
"519","/rooms/16212164?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","来朝阳大悦城我家住【小河社区-设计你的旅行】","Beijing--China","5/1/17","5/2/17",280,376,"280","376"
"520","/rooms/4498118?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","国奥村西,临鸟巢水立方306医院北 窝心小家","Beijing--China","5/1/17","5/2/17",112,128,"112","128"
"521","/rooms/17455679?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","For single traveler on 3rd Ring(nearby embassy)","Beijing--China","5/1/17","5/2/17",136,200,"136","200"
"522","/rooms/15413078?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","临近地铁14号线恒通商务园798艺术区70平米大一居","Beijing--China","5/1/17","5/2/17",512,576,"512","576"
"523","/rooms/15692514?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【半城】【零壹01】东四 张自忠路 四合院中式风格有露台 近簋街 南锣","Beijing--China","5/1/17","5/2/17",NA,608,"440","584"
"524","/rooms/13585353?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","LOFT in hutong. Mins from subway","Beijing--China","5/1/17","5/2/17",464,608,"464","608"
"525","/rooms/15199265?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Beijing 3BDR CBD 国贸商圈 双井地铁 中央电视台 SK大厦 中国尊","Beijing--China","5/1/17","5/2/17",985,1217,"985","1217"
"526","/rooms/10089809?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","胡同民宿 | 四合院儿","Beijing--China","5/1/17","5/2/17",208,232,"208","232"
"527","/rooms/15944089?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Deluxe artistic LOFT, fresh air to breathe","Beijing--China","5/1/17","5/2/17",689,889,"681","881"
"528","/rooms/15288503?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","#Sparrow#oriental style flat, 5mins to subway 5&6","Beijing--China","5/1/17","5/2/17",665,745,"665","745"
"529","/rooms/6622351?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Beijing courtyard room Near the Forbidden City(3)","Beijing--China","5/1/17","5/2/17",697,865,"697","865"
"530","/rooms/7339362?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","ARTbnb 6 - Hutong Courtyard LOFT","Beijing--China","5/1/17","5/2/17",456,584,NA,NA
"531","/rooms/13811285?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","[Lotus] An architect's traditional courtyard","Beijing--China","5/1/17","5/2/17",809,969,"801","961"
"532","/rooms/11497131?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","位于鼓楼/后海/南锣鼓巷,鼓楼大街地铁站(2、8号线,二环)旁,干净舒适的主卧","Beijing--China","5/1/17","5/2/17",264,296,"264","296"
"533","/rooms/17148425?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","特价 | 五道口/独立阳台/落地窗/地铁13号线/清北颐和园","Beijing--China","5/1/17","5/2/17",256,336,"256","336"
"534","/rooms/7541537?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Nice house near CBD,1bdr,双井地铁时代国际一居","Beijing--China","5/1/17","5/2/17",456,576,NA,"576"
"535","/rooms/14748638?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Near the Houhai Wangfujing, Sanlitun Embassy","Beijing--China","5/1/17","5/2/17",600,672,NA,"672"
"536","/rooms/17436985?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","*Secret Garden*SwingStudio""秘密花园""秋千吊椅双桥站近传媒一居室","Beijing--China","5/1/17","5/2/17",328,368,NA,"368"
"537","/rooms/16496245?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","sleep with me 白色恋人","Beijing--China","5/1/17","5/2/17",697,785,NA,NA
"538","/rooms/7888997?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Lovely Loft Room. Close to Subway","Beijing--China","5/1/17","5/2/17",408,528,NA,NA
"539","/rooms/14783511?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","北京西站南广场东400米 地铁7号线湾子站旁 高层电梯房 次卧","Beijing--China","5/1/17","5/2/17",192,216,NA,"216"
"540","/rooms/18081217?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯/使馆区/东直门/燕莎/投影一居室","Beijing--China","5/1/17","5/2/17",496,560,"544","608"
"541","/rooms/1165040?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","[Newyard PROMOTION]Former residence of Mei Lanfang","Beijing--China","5/1/17","5/2/17",472,584,"681","817"
"542","/rooms/16061032?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Hutong courtyard 1 (breakfast Aircleaner Gym)","Beijing--China","5/1/17","5/2/17",697,785,"697","785"
"543","/rooms/522237?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Quadrangle Courtyard ( Siheyuan)","Beijing--China","5/1/17","5/2/17",641,721,NA,"720"
"544","/rooms/10417144?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Wehome of seasons park in beijing","Beijing--China","5/1/17","5/2/17",480,536,NA,"536"
"545","/rooms/16681072?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","全新家具家电,双周保洁 拎包入住","Beijing--China","5/1/17","5/2/17",592,712,"592","712"
"546","/rooms/13499060?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","紧邻雍和宫 国子监,地坛,簋街,歌华大厦 轻奢精品公寓 含沙发的房间","Beijing--China","5/1/17","5/2/17",368,464,"368","464"
"547","/rooms/13582058?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Linda's cozy sunny studio (独立公寓可月租)","Beijing--China","5/1/17","5/2/17",496,560,NA,"560"
"548","/rooms/16007620?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","【可月租】925国贸和乔丽致酒店精品LOFT","Beijing--China","5/1/17","5/2/17",857,961,"857","961"
"549","/rooms/11557715?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","优品质与暖温情并存的北京胡同,5-8mins Walk 雍和宫地铁站","Beijing--China","5/1/17","5/2/17",408,544,NA,"544"
"550","/rooms/8113433?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Cozy room #1 with facilities near","Beijing--China","5/1/17","5/2/17",128,144,NA,"168"
"551","/rooms/12997080?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","三里屯温暖木棉风茉莉小屋:冬日暖阳","Beijing--China","5/1/17","5/2/17",224,312,NA,"312"
"552","/rooms/11536004?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","Living in the Nanluoguxiang-南锣鼓巷的胡同生活","Beijing--China","5/1/17","5/2/17",384,432,NA,NA
"553","/rooms/17642725?checkin=2017-05-01&checkout=2017-05-02&location=Beijing%2C%20China","1#【东直门】机场线&地铁全新装修两居之南向主卧A干净温馨整洁[簋街、三里屯、工体]","Beijing--China","5/1/17","5/2/17",344,440,"344","440"
