"","url","name","city","checkInDate","checkOutDate"
"133","/rooms/17980521?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"134","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"135","/rooms/14437476?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"136","/rooms/11853093?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"137","/rooms/9809794?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"138","/rooms/15463067?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"139","/rooms/11024580?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"140","/rooms/3406472?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"141","/rooms/14760223?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"142","/rooms/13830298?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"143","/rooms/10909496?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"144","/rooms/4347541?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"145","/rooms/9079180?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"146","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"147","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"148","/rooms/6146824?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"149","/rooms/15124880?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"150","/rooms/4982901?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"151","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"152","/rooms/6349168?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"153","/rooms/16293825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"154","/rooms/7737594?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"155","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"156","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"157","/rooms/13643748?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"158","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"159","/rooms/17144338?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"160","/rooms/17909749?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"161","/rooms/8847050?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"162","/rooms/17562730?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"163","/rooms/18315025?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"164","/rooms/15240904?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"165","/rooms/18087718?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"166","/rooms/17917748?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"167","/rooms/18400486?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"168","/rooms/10397724?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"169","/rooms/18191927?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"170","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"171","/rooms/15847953?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"172","/rooms/11853093?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"173","/rooms/14263840?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"174","/rooms/15463067?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"175","/rooms/17465218?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"176","/rooms/3406472?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"177","/rooms/7230615?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"178","/rooms/13830298?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"179","/rooms/11232440?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
